Age,Income,Credit_Score,Loan_Amount,Employment_Length,Gender,Default
75,152628.76203527075,770,6566.515581430655,19,0,0
24,110187.24265722862,646,94873.72530200823,27,1,0
74,123096.89593191561,761,20879.028167567223,19,0,0
53,44700.886391036795,360,30968.69194724291,11,0,1
62,188779.06291098657,465,49603.29206619285,20,1,0
37,83347.35873171981,450,38691.367242312044,29,0,0
18,100306.86616229052,410,67085.26895705184,9,1,0
25,140898.84157962177,787,97505.96895775765,4,1,0
63,80102.4448747797,848,61036.22258968913,36,0,0
33,65766.64897800749,302,72427.05553421838,7,0,0
31,133588.89078863972,782,9712.519780264449,29,0,0
29,24497.134810732903,312,63153.43047793053,16,1,1
68,149730.5201648022,461,45931.127927594905,2,1,0
40,112524.20657777175,643,88692.4534340432,20,1,0
32,129035.6714937682,748,39432.89886466709,15,0,0
45,133738.42866443933,631,68265.960260942,31,1,0
51,114869.02816866146,563,23587.21909764883,26,1,1
19,124856.07993933247,382,26677.880818895403,5,0,1
49,143081.8761601774,633,38236.12066130509,15,0,0
40,155561.39249234134,679,31102.29021314377,2,1,0
80,150941.4304315017,518,26134.005099617407,39,1,1
39,176530.96239180712,753,5917.20188418012,19,1,0
68,54099.8179701325,388,83837.88684349344,39,0,0
42,92206.63450852355,632,7365.851558237147,6,1,0
75,190603.29188260227,609,88849.1860446938,10,1,0
80,91386.30338953935,719,13421.073517737967,28,0,0
79,42476.61384306608,653,7460.911969203244,2,1,0
78,114580.12274519232,399,56737.471634089015,20,1,0
39,39708.37505980319,444,50741.73746489746,31,1,0
75,56513.582971015734,309,49632.22231435662,29,0,1
75,199697.37618277222,343,57875.92842263838,38,0,1
39,117445.27491130376,685,29418.604005796416,10,0,0
66,71130.51002727723,794,66631.97806953151,16,0,0
69,199059.4918233031,792,50737.81975101114,24,1,0
59,193980.60533992577,468,34139.6032287752,24,0,0
23,99333.02739516743,830,82823.56603109208,8,0,0
32,66872.5595818235,635,73044.3885363443,28,0,0
71,170911.9348565942,812,39967.423852517575,14,0,0
60,148811.72905492142,429,84914.1607376584,18,1,0
77,143649.45830063184,838,92105.56676106565,14,0,0
54,180760.47343804507,813,54149.760441351886,38,1,0
50,144095.08409683843,549,22280.292565535157,34,0,0
25,71083.62974747884,437,91663.4234981517,39,1,1
70,144895.3691376318,574,19758.482389456203,12,0,0
77,75046.43203105952,763,5793.8994153096455,15,0,0
61,156663.0163382591,440,33421.21387843996,2,0,0
61,131554.6138084819,555,72969.66810164294,30,1,1
22,33934.079357255105,755,92404.13454900139,0,0,1
56,112310.36523832557,733,64091.27903462955,34,1,0
21,81794.17445523337,472,95232.01614969934,15,1,0
23,79142.71389181296,772,10144.713088313765,0,1,1
62,128406.1344279063,722,7014.619229213986,13,0,0
49,78018.46840449648,738,60815.003123622744,6,0,0
69,159840.87467687708,356,96645.51592678273,22,0,0
47,32742.458482011396,797,50769.40958651768,34,0,1
64,138869.88543124858,468,6100.007367991208,28,0,0
52,165655.06465821344,727,22900.64695166816,21,1,0
72,141109.7041856774,718,25234.497735161298,15,0,0
57,109501.25510359924,646,34447.85578455805,28,0,0
69,191055.2624725126,816,5316.73497503505,5,0,0
33,73988.92816365145,754,90584.3773492937,17,1,0
30,23450.219754496,501,52040.83052742803,28,0,0
67,97758.08686341935,478,67422.1485024568,24,0,0
77,25942.148462058904,356,7650.110852605888,1,0,1
59,191708.61545475357,800,6357.431312561291,31,0,1
47,57785.24823464927,411,59060.309432014175,35,1,0
36,162006.8643107983,447,88842.3050399166,31,1,1
34,159422.97497138567,677,53319.71809499515,40,0,0
73,59191.20194292803,647,87904.09808443708,19,1,0
80,131820.7754864301,657,81288.1360324687,36,1,0
36,28654.214327561036,355,8509.524793697154,37,1,1
45,107043.42542669615,615,20993.7899641833,32,0,0
75,22636.482909047612,484,66113.35624637891,4,1,0
72,185805.89843255153,353,44906.63687245412,5,0,1
43,195695.4843559229,336,29779.281551045133,21,0,1
54,60010.89799494535,569,42444.75174874993,20,1,1
43,57459.0862273471,807,45074.7649807928,18,1,0
70,155669.63178118333,527,91144.67283133806,14,1,0
79,65608.2917892802,727,11242.37008679035,33,0,0
40,181113.7806491321,300,28693.343933953885,6,1,0
80,123307.2445021368,322,54218.91684168868,16,0,0
26,83139.97214185618,802,70130.40573642857,4,1,0
29,169884.8743428956,747,63433.09160696512,38,1,0
70,108813.20607441114,795,94222.63103600206,1,1,0
18,184093.9244675256,724,79765.28355712784,26,0,0
75,187042.56261128857,317,56150.6073554686,23,1,1
75,49775.62738311368,744,22253.586475677243,40,0,0
18,20418.21310374745,338,45636.548908821744,27,1,1
64,197107.5692256324,509,69644.84217525326,0,0,0
51,183104.7565029463,510,83958.25530877241,20,1,0
49,29980.142426691455,580,96013.88621781635,27,1,1
79,169946.1675093926,432,60939.823847653846,2,1,1
71,102404.8878606572,748,53165.01736313881,29,1,0
65,66613.08890449554,563,2751.500388993683,0,1,0
42,178174.37426184738,410,8137.807845867814,17,1,0
57,55400.101830255306,537,16454.394766102625,32,0,1
62,190513.99989561204,756,6421.233187773179,14,1,1
70,57011.8677858814,815,40685.46064168772,23,1,0
18,130462.97379117383,472,34350.975968748346,35,0,0
33,60155.54021521548,492,64098.0616289709,33,0,0
78,118220.35969435425,814,54030.84568540687,25,1,0
56,143115.52338472544,708,60001.10517939811,39,0,0
80,54241.02754762476,383,47725.74309082775,21,0,0
22,113759.44088612226,379,28495.977706871457,15,1,1
39,104430.75399022142,508,95329.70617970123,39,0,1
46,32786.73585260142,821,9554.506816253757,15,1,0
72,167295.40718155453,498,93950.20894706542,4,0,1
20,80422.8321157115,533,31812.566639608733,5,0,0
29,123424.79555933832,543,51753.48309136245,23,0,0
43,112661.1622879642,692,11775.389959927068,29,1,0
33,112386.8908226796,745,8022.175768729917,36,1,0
68,39300.03095752774,692,43524.999423141686,31,1,0
54,96226.7616648799,308,74428.04026158813,18,1,0
39,101426.01665718264,452,27667.112977306344,27,1,1
74,152055.71126560072,409,56672.44100459669,7,1,0
46,171203.38974572573,565,28586.383711759016,0,0,0
31,118096.81005800323,672,39472.69302841104,3,0,0
45,35620.931731698285,451,90738.18552890865,21,1,1
22,62632.90470737833,714,85728.12292399704,21,0,0
64,49688.12483349159,625,52085.73679834535,29,1,0
66,42430.711374042454,850,24572.4571197358,26,1,0
47,85861.87375120536,475,20125.20736056926,26,0,0
63,61290.83038778877,824,95454.64795053571,12,0,1
79,59294.56012607221,614,21068.943054558065,38,1,0
69,29844.771423728176,366,81008.66278034137,26,1,1
22,23180.6080631781,483,37528.05074401819,38,0,0
29,38498.283676960724,334,98580.3249082656,37,0,0
33,50995.546296253946,804,37447.418295915995,7,0,0
43,97577.07119267657,375,35800.14586616188,11,1,1
43,111893.64703379203,771,64108.89925888469,23,1,0
65,45306.5452712058,822,96190.16385605511,17,1,0
38,96461.00147435353,582,97644.75097384685,14,1,1
56,81514.7916186669,835,71013.40850023154,15,1,0
53,53016.255829632086,573,75706.030197999,32,0,0
50,21231.33466670544,838,56776.81542132974,9,1,0
79,104063.21597391351,353,75821.79817410086,23,1,0
47,143417.3148677359,354,86118.18584207915,18,1,0
54,60729.92014588526,576,49123.4350163073,26,0,0
40,43725.229381402285,742,62366.3640201802,40,1,0
75,179667.69400045314,717,54194.35282807172,30,0,0
27,69504.4590478036,524,56684.590739339044,20,1,0
71,60250.27156267966,554,89114.74307752015,15,1,0
22,174277.44912978486,475,36206.066190351456,22,0,0
53,167079.27785001704,445,21610.218534461797,13,0,0
51,100702.36469443404,684,46171.730917089284,22,1,1
69,108062.99505699941,561,21600.43385764525,40,0,0
48,59194.76687012395,830,50341.642140539894,17,0,0
27,34094.30068632035,670,90447.3024303488,35,0,0
75,123217.728564019,496,62125.9185277653,11,1,1
36,37702.08588623836,583,85687.8524770047,36,1,1
75,100869.41845219697,601,17452.901041935667,10,1,0
49,189289.49573234192,431,90186.4856611805,4,1,0
18,191510.1900507052,419,60576.92927630446,20,0,1
73,63079.811578524546,435,4144.219085307501,31,1,1
22,132340.4156082178,828,63678.776573218645,28,0,0
62,105333.72753941438,333,95188.29866983087,6,1,0
21,177623.32296549907,831,8837.533047060846,35,1,0
33,68857.55556968958,507,58663.15691648764,39,0,1
41,20666.433229835035,598,91632.38168410175,26,1,0
33,49261.01706765471,821,1959.8216651030814,5,1,0
72,82914.10421049164,393,63460.3797201165,37,1,1
19,76829.80335868795,713,48015.3268912653,3,0,1
66,162445.32544211947,670,35351.94254621245,34,1,0
45,142500.91990499082,708,63126.11250459222,9,0,0
49,73920.1375306815,682,6217.507364154276,37,0,1
44,102393.88708991841,740,75553.24158245261,29,1,0
37,37200.63871250034,746,1443.4682150510548,8,1,0
41,181666.36006761814,370,31386.63863544287,15,1,1
29,188376.46840073614,383,50891.90513078316,3,1,0
67,196364.63636856887,508,38325.202806088615,25,0,0
52,176339.50954145077,558,31440.117585352666,28,0,1
77,51312.95978532059,538,83252.67940134152,27,1,1
50,28315.36697629319,601,93548.42485291898,10,1,0
50,124327.41093428132,531,87497.55580568298,27,1,1
78,184268.90483895986,581,52720.699991949965,31,0,0
68,51923.245098753716,693,88532.25334415481,23,1,0
60,21267.724632345537,717,92165.29495297282,38,1,0
54,164989.28828580398,505,41514.60130769874,6,1,1
29,33823.22317161212,563,29061.1400910391,17,0,1
20,94467.08574380548,610,10728.255375518713,2,0,0
18,142199.7206939813,378,48430.10018387368,19,1,1
50,62623.56538211242,641,94683.3951234057,33,0,0
57,35113.26142041081,394,56529.845278966735,29,1,1
27,158603.82112204915,650,67088.64807683098,8,1,0
60,133431.51527966745,361,12175.498030692912,9,0,0
61,197928.28720762485,441,15208.446750083369,5,1,0
46,81975.44599759267,410,46982.852934007584,16,0,1
30,31117.229532235946,826,95175.21509938885,14,0,0
29,152183.00636035323,456,36717.67951756136,32,1,1
48,113912.01539358421,838,87870.92009043581,12,1,0
63,58376.707650044315,308,12908.570749145441,21,1,1
19,160711.2180208567,575,62084.7034864373,15,1,0
78,56675.98745298987,526,60460.6847141413,33,1,1
68,66919.09786992858,485,86127.60025695658,2,0,1
67,36655.139786009444,515,1328.353736085249,7,0,1
52,91897.8102255538,732,19803.23505255964,19,0,0
40,95407.26030873541,655,22749.07491751869,23,0,0
34,112621.12226269371,691,95046.642720983,17,0,0
43,147613.56808227993,574,16215.6719707196,22,1,0
25,183098.16716247663,793,4659.272671835477,0,0,1
46,44792.137799805554,750,53911.687979439,1,1,0
43,29782.657702758268,719,53327.28778093449,4,1,1
27,23335.622046979992,463,84560.64957141856,17,0,1
43,45851.84805238692,482,94937.1053676024,15,0,0
79,138430.90744069265,609,54315.99877187297,9,0,0
51,150945.8740393694,316,93069.4240595459,28,1,1
68,161571.02843506198,745,72790.75597868314,34,1,0
58,63867.47814278168,469,27191.353671562916,24,1,0
24,75061.06638707357,579,92913.65038344871,23,0,0
21,106964.2362017899,639,67076.8744420056,12,1,0
75,31372.95743484077,818,41995.49734152074,20,1,0
70,130005.4741780243,310,68343.96636717614,38,0,0
67,197072.3060616364,823,40729.96994663134,33,1,0
62,84945.13604804047,432,12304.193030807966,18,1,0
28,155512.5455164491,447,72178.89597051308,27,0,0
46,110006.10480252943,378,82584.67360490364,26,1,0
73,43006.13198486889,645,73151.81370291939,25,0,0
53,124802.74078446554,548,23682.352107910978,10,0,0
42,73977.3683199317,841,95706.86633428368,34,1,0
38,26192.577521622483,323,3500.201607424436,19,1,1
78,134287.35142119386,770,33935.84444018842,11,0,1
74,174607.82287845097,500,26749.151018954653,27,1,0
53,82058.55804197735,430,5764.496533870246,1,1,0
27,90253.19849829869,655,41167.239605878174,0,0,0
54,180383.90293409806,449,62688.36917611468,8,0,1
26,166449.58640612406,825,88372.73348502503,21,0,1
41,148691.5082393199,603,98979.28190295554,39,0,1
52,64783.47147556663,840,81000.86905403541,26,0,1
66,183838.997893996,349,47399.37135256965,8,0,1
52,47794.83635705834,763,72646.73817073603,6,1,0
65,132818.69349509993,539,84518.75507037443,35,1,1
53,25184.212498373367,781,47065.41244544945,37,0,0
35,135869.56513849026,754,78720.3889685245,1,0,0
66,69885.98333720477,582,48782.5894129748,4,0,1
56,100941.8558930696,634,39263.103096795545,16,0,0
49,82147.61937026956,651,53082.99294059236,36,0,0
41,51096.21612431778,626,67909.61902508735,34,1,0
40,131956.54221689733,635,72961.32357554114,7,0,0
79,178755.59992530933,380,36316.89062031868,2,1,1
49,192635.16361083262,386,57560.704904047445,2,0,1
54,54622.345367704715,557,91077.21653396427,0,1,1
29,149127.09933133522,484,97654.97711095333,23,1,0
66,139581.0859890228,422,23497.561027211497,29,0,1
72,81808.00212342307,395,20090.285405620805,25,0,0
30,23437.85588367065,814,67991.8777094362,37,0,1
40,144162.42451631592,742,42053.70469652094,39,1,0
42,190189.07490071002,813,3398.0115033955663,37,0,0
52,133781.62194481725,670,35339.32519408113,2,0,0
58,98352.69035377413,604,80867.72960375296,12,1,0
47,114527.70094009311,656,79945.26610793508,35,1,0
34,55933.18537878516,447,49973.82973284161,40,0,1
66,155097.94947567277,584,47785.21555386599,11,0,1
79,154355.5694017728,561,58371.23680100337,19,0,1
37,46193.11406973649,790,22720.274345794027,38,0,0
65,178036.10884993864,330,53078.31886420459,7,0,1
42,68454.15310519494,567,2093.58964560819,1,0,0
39,196806.09096859067,311,48080.39592353024,10,0,1
30,88922.54252670424,490,34269.05357880866,20,1,1
76,52019.130572209935,699,67812.09098446231,36,1,0
36,83309.62004221742,836,64197.00483111013,5,1,0
66,99232.45916549477,390,38702.75213809809,18,1,1
53,32475.39914689307,800,1720.0251663805652,29,0,0
29,124079.30862019211,600,25975.089310101084,38,0,0
78,127573.83917640206,410,63701.43716872707,35,1,1
58,153007.481962905,379,8164.960958732949,19,1,1
36,25250.580612333793,732,11656.59976151292,9,0,0
29,117422.87859808942,716,65056.46743214163,23,0,0
26,29523.33798871959,513,75820.97269397994,32,1,1
24,146205.95959399763,746,32833.4210932585,28,1,0
45,30031.037426177205,317,49477.633486139624,29,1,0
31,184111.0127014939,353,94625.4251333822,35,1,0
48,146374.86203920937,539,94608.81265542097,5,0,1
69,111330.15771532827,717,31442.77467187958,13,0,0
36,99470.70619061148,785,81188.79962669194,2,0,1
75,43521.07347438723,743,59800.46122787902,23,1,0
64,72379.89012163936,422,97572.96484168762,18,0,1
33,176412.6389037613,719,48283.74340139855,37,1,0
70,182801.5060812489,515,77695.9799335406,33,0,1
22,20134.587506695592,719,77045.57583187224,8,1,0
52,126944.55046595923,850,50245.85389567454,29,1,0
29,149474.10962452047,527,79767.38131543346,31,0,1
42,131374.45684236914,536,26842.992997392652,12,0,1
69,34702.35767594371,629,13103.05059273266,17,0,0
76,59190.4817838024,768,43091.21072087631,21,1,0
38,65061.24812864949,786,94419.43500672489,3,1,0
53,169710.43363491615,848,50573.71621205035,22,1,0
70,103375.89853560568,714,63890.65472604577,6,0,0
40,107629.07814942262,518,62792.08313487966,10,1,1
33,188280.74837981153,680,14124.713859683514,38,0,0
74,134675.4599938488,386,39639.39135534382,40,1,1
56,181760.1862794795,760,70986.9583192656,33,0,0
62,102171.59396147593,710,97227.0197594919,4,1,0
70,46898.52653329296,824,17633.75609140559,24,0,0
59,187388.4069333354,746,41633.74714357251,27,0,0
75,102566.92082015688,599,10414.286180470206,13,1,1
56,52693.655938187934,707,24995.26950527635,26,1,0
31,74431.233254706,674,38299.17498928888,15,1,0
48,29144.466144009602,532,54523.68154728269,26,1,0
75,104294.10646214933,348,23826.121341669015,1,0,1
22,173563.07094384258,485,23528.703456689887,18,1,1
52,188044.4820812041,504,78005.16793488017,22,0,0
40,187868.39735065587,377,96301.52463174124,40,1,0
46,42541.40461317441,780,33037.68380739416,13,1,0
60,88769.69885199025,685,69111.20984493234,25,0,0
28,25081.176737127145,493,26549.965674434152,7,1,0
35,173929.7620948651,402,92867.27324159758,26,1,0
64,84576.03716382929,675,67617.33365637442,39,1,0
29,133601.06502060225,586,80465.00860911942,27,1,0
26,148681.71885391197,781,5886.050276717317,3,1,0
27,97372.04055376798,549,60252.090855821836,37,1,0
75,75159.62057904374,500,53233.62080447984,10,0,1
61,193198.32382087005,835,30006.69378424167,23,0,0
34,193607.88050429377,760,26980.56852067449,27,1,0
78,72098.54624540394,599,58422.45542938,40,0,1
55,106332.51741400246,777,70942.07786571528,17,1,0
24,195111.94855880403,382,4284.102946483707,20,1,0
63,20876.31337799058,757,57172.75661044673,25,1,1
30,94282.08470824687,597,17875.493365716236,2,0,1
57,38082.35894257431,663,14895.910407223955,12,0,0
59,111648.43380126847,339,62688.82932137377,37,1,1
26,24440.591817287688,639,31776.141604529832,27,1,0
67,93241.71765031302,815,44647.14308035154,13,1,0
44,59725.83346136032,407,36639.88213453752,0,0,0
75,115995.50524257334,615,65185.29569509985,27,0,0
19,199278.85683812594,413,47541.85684058042,35,1,0
22,164096.4989228146,466,96382.40754175681,10,1,0
46,172215.57649239586,560,35885.89315154007,39,1,1
54,134347.69772463455,523,74288.14968602068,3,1,1
55,27480.77268900654,561,26471.96419072141,33,0,1
36,57223.58168794594,550,51366.556169988544,0,0,1
25,186511.6201604699,825,55704.40543829375,9,0,0
65,85900.36122717522,425,33581.81882521049,16,0,1
62,38654.61076654321,505,47706.27236235028,6,1,0
18,146432.96585591635,439,28648.585151950723,38,0,0
39,73902.39030816584,361,1594.077385724217,12,1,0
69,68394.2443227509,582,22349.181862149995,21,0,1
34,199635.94200048686,353,70306.35307682687,0,0,0
80,174465.00650479778,645,77325.33942405232,27,0,1
24,93428.80730621138,823,28740.083846753074,32,1,0
42,196447.01740696983,435,41396.256882989124,12,0,0
62,137020.38021545846,629,4699.200353722497,0,0,0
21,153564.04133835685,443,24469.227208670378,37,0,0
53,25672.347754798087,735,78142.70905385762,24,0,1
23,41888.946682650276,581,60992.64075624067,20,0,1
77,133955.3227693229,435,21371.28167348277,32,0,0
48,181824.3168769071,788,26486.757517120783,36,1,0
36,132273.87069576723,700,81863.40027596646,33,1,0
78,44124.48097741852,748,21699.33609154518,2,1,0
61,40836.80832433843,569,34081.61485886599,29,1,0
71,171953.4612483347,316,66771.51047380979,2,0,0
56,45074.42096742458,568,56550.12618509978,17,1,1
44,113641.75289072457,781,46626.150318147615,22,1,0
27,26680.39759321441,518,90074.36800699469,7,1,1
43,34520.558130411926,618,22751.335808790118,8,0,0
36,141022.68817571568,537,74400.56919543698,1,0,0
56,144052.653876953,844,16747.320221200152,1,0,0
79,81464.49318951962,584,61957.64951473237,26,1,1
20,58809.75774374806,336,87191.73277772001,38,1,0
